predicted_eigen,actual_eigen,predicted_matmul,actual_matmul
16.693527,18.322803,15.647117,16.915524
16.693527,14.354396,16.275181,15.741072
14.164210,11.869506,15.574205,14.430633
11.761009,10.725962,14.536255,14.032968
10.591232,10.101648,14.172425,14.032968
9.970330,10.101648,14.172425,14.931319
9.970330,7.023352,14.963853,14.931319
7.302933,6.236264,14.963853,14.931319
6.667425,5.735577,14.963853,15.452610
6.231730,5.535714,15.368738,15.440248
6.045952,5.684066,15.359635,16.241760
6.184604,6.761676,15.899190,16.633244
7.095219,10.606457,16.125942,17.131868
10.470878,16.763050,16.381828,15.580358
15.918951,18.868820,15.461382,14.793270
16.906292,18.868820,14.849599,12.761677
16.906292,17.241072,12.907873,12.131182
16.184708,17.241072,12.254424,10.423077
16.184708,15.926512,10.530745,10.423077
15.388623,15.926512,10.530745,10.423077
15.388623,15.926512,10.530745,10.344780
15.388623,15.926512,10.454810,10.344780
15.388623,14.853023,10.454810,10.344780
14.583736,15.289836,10.454810,8.776786
14.927937,15.289836,8.975794,8.776786
14.927937,15.751374,8.975794,7.221154
15.266819,15.751374,7.506010,7.221154
15.266819,15.889423,7.506010,6.376374
15.363142,17.047390,6.672860,6.376374
16.080204,18.013737,6.672860,6.069368
16.560537,14.677885,6.362460,5.745879
14.439523,14.677885,6.031117,5.871566
14.439523,12.168270,6.160362,6.751374
12.066929,12.168270,7.046471,7.940248
12.066929,12.168270,8.193051,7.940248
12.066929,11.179258,8.193051,8.743819
11.052330,11.179258,8.945099,10.272665
11.052330,11.298764,10.385113,10.272665
11.174758,11.298764,10.385113,12.164148
11.174758,6.522665,12.288610,13.163462
6.903100,6.522665,13.319375,13.728023
6.903100,5.820055,13.881001,13.728023
6.307965,5.752060,13.881001,13.783654
6.246706,5.828297,13.934886,13.783654
6.315336,6.613324,13.934886,14.379122
6.976350,10.266483,14.490264,14.379122
10.132218,16.392170,14.490264,14.379122
15.694262,18.743134,14.490264,14.022665
16.859718,17.236950,14.162747,14.022665
16.182526,15.380495,14.162747,14.257555
14.996538,14.352336,14.380344,13.859891
14.162421,14.352336,14.008224,14.482143
14.162421,15.279533,14.581886,13.421017
14.920080,15.980083,13.578609,11.669643
15.425131,16.163462,11.777880,11.103022
15.547447,16.163462,11.202287,11.053572
15.547447,16.987638,11.152709,10.301512
16.047098,16.987638,10.412966,9.151786
16.047098,16.987638,9.325084,7.725962
16.047098,18.743134,7.990133,6.673077
16.859718,17.424450,6.968968,6.419643
16.279751,14.675825,6.716280,5.815934
14.437805,13.074863,6.103232,5.733517
12.976370,11.762363,6.018372,5.733517
11.650983,10.258242,6.018372,6.038462
10.124086,8.661402,6.330988,6.982143
8.639921,7.655907,7.273363,6.982143
7.804800,6.547390,7.273363,7.493132
6.923130,6.176511,7.767992,8.921017
6.617233,5.758242,9.110072,11.243132
6.252309,5.787088,11.343372,12.695742
6.278367,6.467033,12.839782,13.390110
6.857870,8.171017,13.547741,14.177198
8.224324,9.726648,14.306657,14.286402
9.608632,11.614012,14.406601,14.057693
11.498525,13.093407,14.195610,14.467720
12.994522,14.135989,14.569146,15.044643
13.972061,15.524726,15.055484,14.385303
15.103633,15.497940,14.495801,13.713599
15.083935,15.473215,13.866983,12.590660
15.065674,15.040523,12.731055,11.832418
14.734228,14.457418,11.945377,10.635303
14.253120,14.051512,10.737986,9.345467
13.896446,12.345468,9.505973,8.214286
12.247375,14.251374,8.450774,6.448489
14.074185,11.923077,6.745182,5.867445
11.815975,9.267170,6.156135,5.673764
9.179582,7.655907,5.956680,5.772665
7.804800,6.547390,6.058714,5.772665
6.923130,5.758242,6.058714,6.833791
6.252309,5.787088,7.127765,6.833791
6.278367,6.347528,7.127765,11.278160
6.759868,7.783654,11.378779,11.278160
7.907527,10.684753,11.378779,16.497253
10.549664,11.931319,16.049829,16.497253
11.824430,12.491758,16.049829,17.939560
12.395565,13.620879,16.725447,17.939560
13.500525,14.912775,16.725447,16.501373
14.632136,14.904533,16.052176,16.501373
14.625484,14.298764,16.052176,14.671703
14.115734,13.732143,14.746647,14.671703
13.604427,12.230083,14.746647,13.977336
12.129980,10.046017,14.120008,14.131868
9.916074,8.552198,14.264736,14.490385
8.545797,7.346841,14.589154,14.620193
7.558736,6.075550,14.702378,14.918957
6.531452,5.704670,14.953737,16.116072
6.203515,5.554258,15.821353,18.703983
6.063532,6.749313,16.981520,16.517857
7.085353,10.602335,16.061541,13.876374
10.466738,19.169643,14.024001,11.828297
17.012234,17.412088,11.941128,10.758928
16.273462,15.907968,10.859692,9.800825
15.375902,14.980770,9.934292,8.550138
14.686712,15.926512,8.764659,7.365385
15.388623,16.140797,7.645291,6.248627
15.532551,18.761677,6.544191,5.774725
16.866678,14.607830,6.060835,5.593407
14.380871,10.740385,5.873502,5.745879
10.605797,9.561813,6.031117,6.879121
9.452830,8.092720,7.172351,11.496567
8.159558,7.097528,11.600715,16.979397
7.361580,6.207417,16.307350,16.979397
6.643245,5.529533,16.307350,14.098902
6.040075,5.632555,14.234096,14.302885
6.136967,6.724588,14.421556,14.302885
7.065602,17.624313,14.421556,15.178572
16.379126,18.302198,15.161214,15.178572
16.684952,17.772667,15.161214,14.737638
16.450108,16.610577,14.802753,14.737638
15.828567,15.069368,14.802753,14.737638
14.757017,15.415523,14.802753,15.384616
15.022778,15.854396,15.318360,15.384616
15.338923,17.745880,15.318360,16.445744
16.437462,18.279533,16.020266,16.445744
16.675472,14.673764,16.020266,18.333105
14.436087,10.660028,16.864847,16.653847
10.524755,9.153847,16.137232,13.491072
9.076344,9.009615,13.648310,11.741758
8.946463,6.419643,11.851992,10.950550
6.819152,5.931319,11.049786,10.217033
6.406518,5.778846,10.331500,8.649038
6.270936,5.778846,8.856829,7.406593
6.270936,5.861264,7.684937,6.324862
6.344703,5.861264,6.621061,5.809753
6.344703,7.066621,6.096878,5.607830
7.337149,11.138050,5.888449,5.607830
11.010179,17.733517,5.888449,5.770605
16.431602,19.596153,6.056593,6.879121
17.149811,17.671703,7.172351,6.879121
16.402054,16.297390,7.172351,11.426512
15.634190,13.971154,11.529318,16.806320
13.823872,14.302885,16.218824,18.248627
14.119335,15.912088,16.836334,17.082418
15.378734,17.665524,16.358027,15.100275
16.399078,18.936813,15.099742,14.498627
16.930912,12.293957,14.596415,14.968407
12.195018,11.710852,14.994057,15.310440
11.598054,9.106457,15.262564,14.768544
9.033481,7.278846,14.828834,15.565934
7.504912,6.335165,15.451055,16.946430
6.749657,5.820055,16.290819,18.706045
6.307965,5.741758,16.982132,17.451237
6.237352,6.780220,16.527596,14.902473
7.110009,10.843407,14.940217,12.530907
10.710069,17.469780,12.669143,11.449177
16.302671,19.167583,11.552397,11.731457
17.011534,17.714973,11.841394,10.585852
16.422779,16.140797,10.689507,8.045330
15.532551,15.368133,8.292091,6.650412
14.987243,15.852336,6.946484,5.993132
15.337493,15.969781,6.284760,5.692307
15.418137,15.990385,5.975841,5.692307
15.432111,16.686813,5.975841,5.780907
15.874104,17.651100,6.067199,5.780907
16.392117,19.404533,6.067199,6.928572
17.089767,14.655220,7.220895,6.928572
14.420607,12.782280,7.220895,11.226648
12.687180,12.407280,11.326729,11.226648
12.310087,11.302885,11.326729,16.173763
11.178982,9.994506,15.857388,16.173763
9.866014,7.777472,15.857388,18.007557
7.902538,6.644231,16.750753,18.007557
7.001209,5.929258,16.750753,17.173077
6.404711,5.665522,16.401405,17.173077
6.167514,5.719093,16.401405,14.865385
6.216704,6.701923,14.909640,14.307006
7.047473,10.328297,14.425289,14.632555
10.193338,16.808380,14.713037,15.151786
15.945291,19.023354,15.140290,15.281594
16.961672,15.875001,15.240628,15.621567
15.353187,15.510303,15.490708,16.649727
15.093037,16.208792,16.134977,18.458792
15.577051,16.983517,16.905910,17.096840
16.044800,17.016483,16.365004,14.119506
16.063129,18.017857,14.253260,12.273352
16.562370,17.189560,12.401916,11.778847
16.157330,17.127747,11.890168,11.543957
16.124081,13.309753,11.649118,9.986264
13.204580,12.030220,10.110465,7.896978
11.925782,11.712913,8.152185,6.506181
11.600171,11.442995,6.802878,5.970467
11.322788,8.842720,6.261612,5.770605
8.798309,7.752748,6.056593,5.832417
7.882606,6.623627,6.120173,6.685440
6.984645,6.314560,6.981223,10.880495
6.732607,5.834478,10.980084,10.880495
6.320857,5.850962,10.980084,15.769918
6.335545,6.535028,15.594018,17.259617
6.913119,7.971154,16.441767,15.736951
8.059771,9.537088,15.571365,14.445055
9.429638,12.160028,14.549067,14.296703
12.058516,13.903160,14.415950,14.881868
13.761981,14.467720,14.923255,15.180633
14.261948,15.603023,15.162818,15.411402
15.160713,16.066622,15.338297,16.058380
15.483365,14.904533,15.784791,16.711540
14.625484,14.937501,16.168509,17.090660
14.652044,14.457418,16.362019,15.938874
14.253120,14.379122,15.707371,14.510989
14.185653,13.363324,14.607284,12.650413
13.256076,11.719093,12.792909,11.890110
11.606522,11.657280,12.004915,11.951923
11.542996,12.184753,12.068790,11.422390
12.083753,10.173764,11.525124,9.679258
10.040955,7.859890,9.819410,7.909341
7.969200,6.710165,8.163867,6.712225
7.054069,6.335165,7.007752,6.370193
6.749657,5.813874,6.666651,5.871566
6.302430,5.803572,6.160362,5.871566
6.293190,6.296017,6.160362,5.945742
6.717226,7.431319,6.236337,6.804945
7.625725,8.572803,7.099345,6.804945
8.563484,9.359890,7.099345,6.804945
9.264826,11.422390,7.099345,8.214286
11.301628,12.926512,8.450774,9.129122
12.830366,14.733517,9.303949,9.129122
14.485706,14.729396,9.303949,10.781593
14.482297,14.603709,10.882084,12.240385
14.377404,14.624313,12.367702,13.182006
14.394719,14.119506,13.338183,13.649726
13.957361,11.438873,13.804666,13.880495
11.318556,10.293270,14.027942,13.781594
10.158680,8.710852,13.932896,13.818682
8.682854,7.134615,13.968656,13.629122
7.390893,6.211538,13.784482,13.870193
6.646705,5.762362,14.018087,13.517858
6.256041,5.638736,13.674855,13.076923
6.142711,5.616072,13.231365,12.349588
6.121612,6.730769,12.481040,11.927198
7.070542,10.536402,12.043231,11.960165
10.400620,17.098902,12.077313,11.525413
16.108416,19.219093,11.630168,10.173764
17.028927,18.038464,10.289892,10.173764
16.571526,15.809067,10.289892,7.896978
15.307357,14.451237,8.152185,6.788462
14.247817,14.667583,7.083089,6.788462
14.430931,15.094094,7.083089,6.396978
14.776472,16.194368,6.693546,5.807693
15.567658,17.053572,6.094759,5.807693
16.083607,18.722528,6.094759,5.752060
16.851952,18.302198,6.037488,5.752060
16.684952,14.801512,6.037488,6.089972
14.541680,11.632555,6.383417,7.027472
11.517583,10.643544,7.317667,7.027472
10.508163,9.769918,7.317667,7.464286
9.649865,12.471154,7.740337,7.464286
12.374743,12.471154,7.740337,8.811813
12.374743,8.387362,9.008404,8.811813
8.405470,8.387362,9.008404,10.589973
8.405470,6.289835,10.693543,10.589973
6.712091,6.289835,10.693543,12.281593
6.712091,5.696429,12.410470,12.945055
6.195960,5.696429,13.096532,13.317995
6.195960,5.550138,13.475447,14.317308
6.059631,5.550138,14.434613,14.206044
6.059631,5.649038,14.333200,13.964973
6.152268,5.649038,14.108312,14.201923
6.152268,6.776099,14.329415,13.886676
7.106722,6.776099,14.033847,13.266484
7.106722,10.608517,13.423592,12.537088
10.472947,10.608517,12.675550,11.492445
10.472947,10.608517,11.596509,10.579670
10.472947,16.888737,10.683455,8.976648
15.991394,16.888737,9.161875,7.641483
15.991394,19.350964,7.909745,6.341346
17.072472,18.046703,6.637650,5.894231
16.575174,18.046703,6.183600,5.731456
16.575174,16.501373,6.016247,5.717033
15.762131,14.688188,6.001367,6.903846
14.448101,14.688188,7.196636,11.232830
14.448101,15.485578,11.332969,16.427198
15.074813,15.586539,16.009523,18.151787
15.148760,15.883243,16.802717,16.625000
15.358879,17.531593,16.121407,14.712913
16.333565,17.531593,14.781786,13.686813
16.333565,19.214973,13.840895,14.148352
17.027542,17.795330,14.280008,14.628434
16.460745,14.778847,14.709485,14.259616
14.523082,12.104396,14.382223,14.912775
12.001675,11.214286,14.948672,15.807006
11.088188,10.857830,15.619292,17.698490
10.724697,8.661402,16.631397,16.544643
8.639921,7.149038,16.076670,13.400413
7.402290,6.108517,13.558040,11.690248
6.559603,5.785028,11.799037,10.841347
6.276509,5.566621,10.941236,10.388050
6.075212,5.721154,10.496740,8.756182
6.218585,5.721154,8.956611,7.301511
6.218585,6.938874,7.583709,6.176511
7.236057,10.890797,6.471245,5.811813
10.758161,10.890797,6.098996,5.585165
10.758161,17.568682,5.864958,5.700550
16.351902,17.568682,5.984352,6.936813
16.351902,19.818682,7.228974,11.560440
17.216087,19.818682,11.665973,16.748627
17.216087,18.197117,16.188353,18.543270
16.640583,18.197117,16.932621,17.035028
16.640583,16.109890,16.334900,14.820055
15.512138,16.109890,14.871989,14.226649
15.512138,14.997253,14.352099,14.768544
14.699862,14.997253,14.828834,15.293957
14.699862,15.380495,15.250046,14.956044
14.996538,15.380495,14.984012,15.271292
14.996538,15.800825,15.232762,16.686813
15.301591,15.881182,16.155163,18.131182
15.357456,16.837227,16.795433,17.391483
15.961929,18.807007,16.501348,14.323489
16.883562,18.545330,14.440200,12.052885
16.783552,14.906594,12.173282,11.276099
14.627149,12.487638,11.376696,10.736264
12.391402,12.487638,10.837324,9.712225
12.391402,11.640797,9.850520,10.711538
11.526054,11.640797,10.812950,6.633929
11.526054,10.837225,6.930118,6.013736
10.703800,10.837225,6.305784,5.690248
10.703800,9.351648,5.973712,5.830357
9.257219,9.351648,6.118056,6.953297
9.257219,9.351648,7.245126,11.554258
9.257219,10.995880,11.659652,16.882557
10.865060,10.995880,16.258348,18.518545
10.865060,10.995880,16.924875,17.218407
10.865060,7.845467,16.422672,14.626374
7.957510,7.845467,14.707711,14.556319
7.957510,7.845467,14.646958,15.258929
7.957510,5.859203,15.223302,15.335165
6.342874,5.859203,15.281260,14.974588
6.342874,5.673764,14.999071,15.236264
6.175118,5.673764,15.205893,16.184067
6.175118,5.696429,15.863769,16.416897
6.195960,5.696429,16.003536,17.197803
6.195960,6.763736,16.413040,14.364698
7.096863,6.763736,14.477323,11.918957
7.096863,6.763736,12.034715,11.455358
7.096863,10.730083,11.558693,10.536402
10.595393,10.730083,10.641146,8.589286
10.595393,10.730083,8.801152,7.165522
10.595393,17.269918,7.452068,6.343407
16.199905,17.269918,6.639722,5.822115
16.199905,19.958792,6.109587,5.618132
17.255987,19.958792,5.899120,5.848901
17.255987,17.986950,6.137101,7.013050
16.548561,17.986950,7.303580,11.490385
16.548561,17.986950,11.594407,16.097528
16.548561,14.576923,15.809658,18.380495
14.354824,14.576923,16.880520,17.047390
14.354824,14.754122,16.340963,15.252748
14.502725,14.754122,15.218560,14.201923
14.502725,14.754122,14.329415,14.424451
14.502725,15.063188,14.530753,15.221841
14.752142,15.063188,15.194771,14.859204
14.752142,15.708105,14.904525,15.151786
15.236149,15.520605,15.140290,16.804260
15.100609,16.697117,16.217745,17.923077
15.880206,17.350275,16.719234,17.923077
16.241758,19.142857,16.719234,17.214287
17.003109,18.879122,16.420752,14.436813
16.910049,15.345468,14.541748,12.675138
14.970152,13.163462,12.818482,11.603709
13.062896,12.234203,11.710264,11.366758
12.134179,11.523352,11.468575,9.897665
11.405347,11.585165,10.026144,7.843407
11.468874,10.639423,8.101517,6.666896
10.504018,7.025412,6.962838,5.925138
7.304563,6.953297,6.215256,5.747940
7.247483,5.910714,6.033242,5.747940
6.388418,5.861264,6.033242,5.840659
6.344703,6.897665,6.128638,6.852335
7.203385,10.818682,7.146015,10.812500
10.685007,17.434753,10.912658,15.802885
16.284983,19.919643,15.616496,17.350275
17.244976,17.704670,16.482975,17.350275
16.417862,16.101650,16.482975,16.138737
15.506677,15.287775,15.835571,14.723215
14.926366,15.771978,14.790534,14.292583
15.281343,16.620880,14.412212,15.195056
15.834761,16.375687,15.174033,15.458792
15.683893,16.983517,15.373282,15.357830
16.044800,18.607143,15.298313,15.897665
16.807735,15.116758,15.680144,16.499313
14.794243,13.188188,16.051004,16.814560
13.086948,12.267171,16.223137,15.592720
12.167758,11.162775,15.470208,14.346154
11.035465,9.493818,14.460645,12.629808
9.389165,8.455358,12.771588,11.756182
8.463104,6.926511,11.866833,11.546017
7.226259,6.516483,11.651224,10.981457
6.898085,5.834478,11.080609,9.380495
6.320857,5.850962,9.538752,8.232830
6.335545,6.535028,8.468154,6.660714
6.913119,7.971154,6.956707,6.232143
8.059771,9.537088,6.527538,6.232143
9.429638,12.205358,6.527538,5.923077
12.104771,13.995879,6.213147,5.923077
13.846268,14.234891,6.213147,6.077610
14.059679,15.889423,6.370845,6.077610
15.363142,15.419643,6.370845,6.936813
15.025854,15.003434,7.228974,6.936813
14.704784,14.797391,7.228974,8.395605
14.538303,14.657281,8.620441,8.395605
14.422329,14.156594,8.620441,9.592720
13.990397,11.881868,9.737891,9.592720
11.773698,12.205358,9.737891,11.154533
12.104771,11.181319,11.254054,11.154533
11.054439,9.648352,11.254054,13.081044
9.534371,8.846841,13.235563,13.081044
8.801939,7.190248,13.235563,15.603023
7.434859,7.190248,15.477545,15.603023
7.434859,6.693681,15.477545,15.129122
7.040873,6.693681,15.122499,14.164836
7.040873,5.813874,14.295248,14.144231
6.302430,5.813874,14.276194,14.704671
6.302430,5.803572,14.774779,15.081731
6.293190,6.296017,15.085040,15.089973
6.717226,6.296017,15.091582,14.609891
6.717226,6.296017,14.693480,13.565248
6.717226,7.431319,13.721679,12.456732
7.625725,7.431319,12.592223,12.300138
7.625725,8.572803,12.429715,12.092033
8.563484,8.572803,12.213842,11.445055
8.563484,10.398352,11.548198,9.211538
10.262865,10.398352,9.380834,7.773352
10.262865,10.398352,8.035128,7.054258
10.262865,10.989698,7.343806,6.495879
10.858763,10.989698,6.792585,5.795330
10.858763,10.989698,6.082042,5.799450
10.858763,12.199177,6.086282,6.137362
12.098468,12.199177,6.431554,7.048077
12.098468,12.199177,7.337776,7.631182
12.098468,13.095468,7.899927,9.061127
12.996538,13.095468,9.240569,10.964973
12.996538,13.095468,11.064165,12.759616
12.996538,13.095468,12.905747,14.032968
12.996538,13.960852,14.172425,14.527473
13.814522,13.960852,14.621743,14.469781
13.814522,13.960852,14.570969,14.770605
13.814522,14.846841,14.830568,14.846841
14.578704,14.846841,14.894276,15.279533
14.578704,13.956731,15.239056,15.034341
13.810779,13.956731,15.047235,13.833105
13.810779,13.956731,13.982524,12.813187
13.810779,13.421017,12.960982,11.620193
13.311291,13.421017,11.727154,10.526099
13.311291,13.421017,10.631085,9.065248
13.311291,14.191622,9.244410,9.881182
14.021469,14.191622,10.010488,6.899725
14.021469,16.997940,7.192592,5.974588
